3340,Richard Craze
3341,Javier Cercas
3342,Elisabeth Beyer
3343,Aleksandar Grujicic
3344,Charlotte A. Alexander
3345,Delta Burke
3346,Alexis Lipsitz
3347,Michael Johnston
3348,Christopher Pike
3349,Robert Simpson
3350,Michael A. Martin
3351,Andy Mangels
3352,Heather Jarman
3353,David R. George III
3354,Gabrielle De Cuir
3355,Ray Garton
3356,Judith Reeves-Stevens
3357,Garfield Ree
3358,Judith Reeves-Steven
3359,Garfield Reev
3360,Francis Scott Fitzgerald
3361,Jacques Tournier
3362,Kate McMullan
3363,Jan Burke
3364,Ed Laing
3365,Michael A. Kahn
3366,Christine Green
3367,Lewis Nordan
3368,William Diehl
3369,Julia Fenton
3370,Vicki A. Brady
3371,Linda Dobson
3372,Bob Barnes
3373,Marvin Allen
3374,Douglas Hobbie
3375,Gower
3376,Antony Sher
3377,Monika Elwenspoek
3378,Juan Ramon Jimenez
3379,Jack Welch
3380,John A. Byrne
3381,Conari Press
3382,Dawna Markova
3383,Andre Dubus III
3384,Ria Fehlau
3385,New Line Productions
3386,Tom Shales
3387,James Andrew Miller
3388,Charlotte Hughes
3389,Robert Goldsborough
3390,Jennifer Blake
3391,ANNA PAVORD
3392,S.D. Perry
3393,John Straley
3394,Jeff Rovin
3395,Julia Bell
3396,Paul Magrs
3397,Andrew Motion
3398,E. A. Ellis
3399,Robert Munsch
3400,Sheila McGraw
3401,Robin Quivers
3402,Norman Maclean
3403,S. E. Hinton
3404,John Gunther
3405,Richard Preston
3406,Lenny Flank
3407,Joy Adamson
3408,George Page
3409,Naguib Mahfouz
3410,Tagreid Abu-Hassabo
3411,Wei Hui
3412,Catherine Landis
3413,Amanda Eyre Ward
3414,Rachel Carson
3415,Linda Lear
3416,Tony Hawks
3417,Lindsay Clarke
3418,Karin McQuillan
3419,Amy Thomson
3420,Laura Joh Rowland
3421,Marjorie B. Kellogg
3422,Marjorie Bradley Kellogg
3423,Jody Lee
3424,Kage Baker
3425,David Clement-Davies
3426,Rachel Pollack
3427,Emily Jenkins
3428,Mirika Mayo Cornelius
3429,Victor H. Krulak
3430,Charles Tomlinson
3431,Mary Ann Lamanna
3432,Agnes Riedmann
3433,Michael Drosnin
3434,John Searles
3435,Carol Grace
3436,Tom Stone
3437,Sheri Reynolds
3438,Bonnie Bluh
3439,Gloria Murphy
3440,Pat Shipman
3441,Donald Serrell Thomas
3442,Benedict Freedman
3443,Nancy Freedman
3444,Elizabeth Berg
3445,Roxana Robinson
3446,Willard Scott
3447,Bill Crider
3448,Laurie Graham
3449,Anne D. LeClaire
3450,Parnell Hall
3451,Catherine Anderson
3452,Nikki Rivers
3453,Kathleen O'Reilly
3454,Judy Christenberry
3455,Muriel Jensen
3456,Tina Leonard
3457,Emma Craig
3458,Nancy Pearl
3459,Tim Winton
3460,Jim Fergus
3461,Randall Robinson
3462,Jim Marrs
3463,Edwin A. Abbott
3464,William Sydney Porter
3465,Shane Weller
3466,Michael Henry Heim
3467,Wayne Weible
3468,T.C. Boyle
3469,Camilo Jose Cela
3470,Anthony Kerrigan
3471,Jeremy Harwood
3472,Simon Fielding
3473,Gillian Emerson-Robe
3474,Jim Underwood
3475,Pearl Cleage
3476,Marlo Morgan
3477,Gary Meier
3478,Gloria Meier
3479,Ernest Hillen
3480,Deirdre Madden
3481,Roger Hargreaves
3482,Stella Braam
3483,Hartmut Bieg
3484,Barbara Pierce
3485,Dinah Mccall
3486,Bertrice Small
3487,Kathy Love
3488,Lisa Plumley
3489,Cait London
3490,Lauren Baratz-Logsted
3491,Annie Gottlieb
3492,Slobodan D. Pesic
3493,Vicki Lewis Thompson
3494,Tony Johnston
3495,Rene Barjavel
3496,Ken Munro
3497,Liz Smith Parkhurst
3498,Rod Lorenz
3499,Thomas King
3500,Hansjörg Schneider
3501,Botho Strauß
3502,Erika Burkart
3503,Freya Von Moltke
3504,Reinhard Delau
3505,Hans-Ludwig Böhme
3506,Christina Viragh
3507,Jacques Wirz
3508,Michael Bayer
3509,Norber
3510,Linda Brower Meeks
3511,Philip Heit
3512,Randy M. Page
3513,Paul Lukas
3514,Fritjof Capra
3515,Suanne Kelman
3516,John Seabrook
3517,Lionel Tiger
3518,Hal Niedzviecki
3519,Ernest Becker
3520,Stig Bjorkman
3521,Tim Burton
3522,Steve Moss
3523,Tim Lott
3524,James M. Cain
3525,Dashiell Hammett
3526,Benjamin Anastas
3527,Jose Saramago
3528,Giovanni Pontiero
3529,Jacob Grimm
3530,Wilhelm Grimm
3531,Jack Zipes
3532,Arthur Nersesian
3533,Walter Kirn
3534,Roxanne Henke
3535,Wendy Corsi Staub
3536,Joshua Piven
3537,Hugh Ross Williamson
3538,Cindy Ribarich
3539,Suzanne Delzio
3540,Bill Lessard
3541,Steve Baldwin
3542,Harold Schechter
3543,Lesley Adkins
3544,Roy Adkins
3545,Ian Gibson
3546,Jan Bondeson
3547,Richard M. Stallman
3548,Lawrence Lessig
3549,Joshua Gay
3550,Lau
3551,Vaughn Bullard
3552,Kevin T. Smith
3553,Michael C. Daconta
3554,Mary Gentle
3555,Philip Hazel
3556,Richard Bird
3557,Tim O'Brien
3558,Stephen Williams
3559,Noel Perrin
3560,Marjory Wunsch
3561,Natalie Angier
3562,Tim Folger
3563,Anthony Everitt
3564,Chris Kreski
3565,Michael J. Nelson
3566,Stephen Kendrick
3567,Dave Mckean
3568,Randall Kennedy
3569,Rochelle Morton
3570,Jeff Kelly
3571,Thomas Lynch
3572,Larry L. King
3573,Ben Macintyre
3574,David M. Friedman
3575,Cheryl Rilly
3576,David Hagberg
3577,Eugenia Price
3578,Edward McNall Burns
3579,Standish Meacham
3580,Robert E. Ler
3581,Steven Alter
3582,Xavier Patier
3583,Jacques Serguine
3584,Helge Schneider
3585,Don Roberts
3586,Michael Mojher
3587,Anita Desai
3588,Gladys Taylor
3589,Jeff Burgess
3590,W. P. Kinsella
3591,Tor Seidler
3592,Vivian Vande Velde
3593,Gail Bowen
3594,Franz Kafka
3595,Sir Richard Francis Burton
3596,George R.R. Martin
3597,Kathe Koja
3598,Doug Lansky
3599,Caroline Rivolier
3600,S. White
3601,Judith Krantz
3602,Richard P. Henrick
3603,Johanna Kingsley
3604,Laurie Notaro
3605,Taylor Caldwell
3606,Julia Cameron
3607,Mark Griffin
3608,Theron Walker
3609,Elizabeth Powers
3610,Amy Mandelker
3611,Louise Perrotta
3612,Gina Fontana
3613,Ferdinand G. Mahfood
3614,Sue Ellen Cooper
3615,Andrea Reekstin
3616,Richard Rohr
3617,Joseph Martos
3618,Jamaica Kincaid
3619,Paul Fleischman
3620,Kathryn Jacobi
3621,Margot Livesey
3622,Cathi Hanauer
3623,Margaret Moorman
3624,Monica Ali
3625,Karen Joy Fowler
3626,Micah Sparks
3627,Lolly Winston
3628,Susan Minot
3629,Charlotte Vale Allen
3630,Cathy Kelly
3631,Eduardo Galeano
3632,Janice Law
3633,Judith Hawkes
3634,James Jennings
3635,Jean Baudrillard
3636,Julia Witwer
3637,Alvin Schwartz
3638,Stephen Gammell
3639,Melvin Burgess
3640,Neale Donald Walsch
3641,Janet Peery
3642,Robert Alexander
3643,Antwone Q. Fisher
3644,Mim E. Rivas
3645,Fred Chappell
3646,Frances Park
3647,Caroline Gordon
3648,Timothy Zahn
3649,O'Cork
3650,Larry Kirk
3651,Gerald Scarfe
3652,Steve Bell
3653,Mark Bryant
3654,Toni Goffe
3655,Henrietta Stickland
3656,Milan Rai
3657,Mandy Wagstaff
3658,Jean Liedloff
3659,Will Self
3660,John Lanchester
3661,Morihei Ueshiba
3662,John Stevens
3663,Steven Pressfield
3664,B.B. Hiller
3665,Lorrie Moore
3666,Bruce H. Wilkinson
3667,Marele Day
3668,Robin Klein
3669,David Finn
3670,Cafi Cohen
3671,Dorothy Moore
3672,Raymond Moore
3673,Lucy Jo Palladino
3674,Daniel Silva
3675,Robert Adams
3676,Ken Kelly
3677,Harry Turtledove
3678,Robert Harris
3679,Walter Tevis
3680,Walter Wangerin Jr
3681,Nevil Shute
3682,Conrad Black
3683,Brian Aldiss
3684,Jennifer Niven
3685,Stephen Hawking
3686,Brian MacArthur
3687,Richard A. Knaak
3688,Joseph Stanislaw
3689,Herman Wouk
3690,Daniel Hood
3691,Gunter Böhmer
3692,Britta Herz
3693,Thomas Finn
3694,Karl-Heinz Witzko
3695,Peter F. Hamilton
3696,Irene M. Pascoe
3697,Amy Goldman Koss
3698,Stephanie Barron
3699,William W. Hewitt
3700,Mircea Eliade
3701,John Wyndham
3702,William Boyd
3703,John M. Cohen
3704,Mark J. Cohen
3705,D. G. A. Whitten
3706,W.G
3707,W.G. Moore Moore
3708,Friedrich Nietzsche
3709,R. J. Hollingdale
3710,A.R.R.R. Roberts
3711,H Leighton Steward
3712,Michael J.H. Taylor
3713,David Mondey
3714,Monique Roffey
3715,Peter Bleksley
3716,S.Anderson Black
3717,Parragon
3718,Better Homes &amp
3719,"Gardens,Joan Lewis,Lynette Chil"
3720,Brian Cole
3721,D. Griffith
3722,Tom Holland
3723,Bea Reiter
3724,Albert Bichler
3725,Horst Herzig
3726,Tina Herzig
3727,Jill Remains
3728,Natalie Zemon Davis
3729,Nora Ephron
3730,Illiad
3731,Bob Herbstman
3732,"Illiad"" Frazer J.D"
3733,Nancy Friday
3734,Amanda Quick
3735,Gloria Steinem
3736,Lisa Carey
3737,Joanne Rock
3738,Andy Rathbone
3739,William J. Bennett
3740,Richard Parrish
3741,Trevanian
3742,Alan Bullock
3743,Mewa Ramgobin
3744,Lou Dubose
3745,Legs McNeil
3746,Gillian McCain
3747,Stephen Baker
3748,Jackie Geyer
3749,Lynne Withey
3750,Flavius Josephus
3751,Betty Radice
3752,Julian Barnes
3753,Kurt Wagenseil
3754,Thucydides
3755,Steven Lattimore
3756,Joe Klein
3757,Joan Didion
3758,Todd Gitlin
3759,Steven Fraser
3760,Neil Postman
3761,Pat Robertson
3762,Firoozeh Dumas
3763,Rosamunde Pilcher
3764,Cathleen Schine
3765,Francine Prose
3766,William Dietrich
3767,Ruby Jean Jensen
3768,John Derbyshire
3769,Thich Nhat Hanh
3770,Peter Levitt
3771,Jerry Spinelli
3772,Jeffrey Hudson
3773,Barbara Seranella
3774,Alice Blanchard
3775,Tracey West
3776,Margaret George
3777,Louis Begley
3778,Elizabeth Von Arnim
3779,Marilyn Wallace
3780,Cameron Tuttle
3781,Susannah Bettag
3782,T. Jefferson Parker
3783,Robert Morgan
3784,Paul Kemprecos
3785,Janet Groene
3786,Gordon Groene
3787,Eric Garcia
3788,Stuart Pawson
3789,Robert J. Ringer
3790,Gary Braver
3791,Stephen C. George
3792,Kenneth Winston Caine
3793,Men's Heal
3794,Steve Ettlinger
3795,James S Thayer
3796,Kristiana Gregory
3797,Abraham Verghese
3798,Robin Jarvis
3799,Colin Dann
3800,Ursula Moray Williams
3801,Sarah Mlynowski
3802,Michael Bergin
3803,Karen Templeton
3804,Linda Lenhoff
3805,Claire Cook
3806,Lauren Weisberger
3807,John Gray
3808,Silvana Klein
3809,Dirk Van Gunsteren
3810,Susan Sontag
3811,Reinhard Kaiser
3812,Peter K. Wehrli
3813,Fritz Krenn
3814,Tom Shachtman
3815,Waris Dirie
3816,Cathleen Miller
3817,Antoine Bello
3818,Claudia Kalscheuer
3819,Werner Burckhardt
3820,Verena Koch
3821,Heike Geißler
3822,Klaas Huizing
3823,Ingrid Noll
3824,Jürgen Abel
3825,Daniela Huzly
3826,Gregor Gysi
3827,Celia Fremlin
3828,"Nick Hornby,Marcus Geiss"
3829,Henning Stegelmann
3830,Risa Mickenberg
3831,Joanne Dugan
3832,Brian
3833,Paul Zindel
3834,Alice Miller
3835,Philip Zaleski
3836,Paul Kaufman
3837,Dennis Covington
3838,Guido Eckert
3839,Siri Hustvedt
3840,Georges Montforez
3841,Antoine De Saint-Exupéry
3842,Higgins Clark
3843,Christopher Wallace
3844,Kunstmuseum Basel
3845,Rolf Fjelde
3846,Jerri Corgiat
3847,John Dalton
3848,Richard Matheson
3849,Marjorie Hudson
3850,M. Nelson Chunder
3851,Karanjit Siyan
3852,Chris Hare
3853,Wendell Odom
3854,Frommer
3855,Mike Lupica
3856,Ilya Ilf
3857,Eugene Petrov
3858,Evgenii Petrov
3859,Edward Bunker
3860,Yaakov Shabtai
3861,Ricarda Junge
3862,Bo Hampton
3863,Mark Kneece
3864,Andrew H. Vachss
3865,Catherine Millet
3866,Adriana Hunter
3867,Albert Schwarzenbach
3868,Anne Fadiman
3869,Christopher Frayling
3870,Edgar Allan Poe
3871,Groff Conklin
3872,Irv Docktor
3873,Calvin Tomkins
3874,Betty Edwards
3875,Bernard P. Chamberlain
3876,Lola Lemire Tostevin
3877,Nigel Tranter
3878,Gordon R. Dickson
3879,Joy Wilt Berry
3880,Laurence Shames
3881,Michele Dunaway
3882,Merline Lovelace
3883,Heather Macallister
3884,Debra Dixon
3885,Debra Carroll
3886,Mary Kirk
3887,Joey Light
3888,Kylie Brant
3889,Laura Gordon
3890,Emma Goldrick
3891,Goldrick
3892,Tracy Hughes
3893,Laurel Collins
3894,Diana Hall
3895,Kara Lennox
3896,Rita Herron
3897,Steve Martini
3898,Nina Beaumont
3899,Lisa Bingham
3900,Eve Gladstone
3901,Barbara Boswell
3902,Coughlin
3903,Kathleen Eagle
3904,Andrea Edwards
3905,Mindy Neff
3906,Rita Clay Estrada
3907,Brashear
3908,Dawson
3909,Joyce Carol Oates
3910,Darin Strauss
3911,Richard Bernstein
3912,Thomas Hine
3913,Jessica Hagedorn
3914,Philip K. Dike
3915,Gwen Lee
3916,Doris Elaine Sauter
3917,Tim Po
3918,Bernard E. Rollin
3919,Helen Stauffer Winter
3920,Maeve Brennan
3921,Mary D. Robertson
3922,Cherrie Moraga
3923,Andrea Carlisle
3924,Mary Narkiewicz
3925,Madonna Kolbenschlag
3926,Mimi Luebbermann
3927,Arlene S. Skolnick
3928,Jerome H. Skolnick
3929,Bella Abzug
3930,Susan Brownmiller
3931,Anne Wilson Schaef
3932,Charles M. Tatum
3933,Nicole Blackman
3934,Robin Bernstien
3935,Seth Clark Silberman
3936,Ruth Baetz
3937,Amanda Davis
3938,Jyl Lynn Felman
3939,Cynthia Kadohata
3940,Michael E. Gerber
3941,John Eldredge
3942,Padriac Colum
3943,Eileen Campbell
3944,Thomas R. P. Mielke
3945,Luciano De Crescenzo
3946,Linde Birk
3947,Morton Rhue
3948,A. A. Attanasio
3949,Patricia Hedges
3950,Patricia H. Hedges
3951,John Andrew Storey
3952,William Barrett
3953,Amber K
3954,Mary Daheim
3955,Holly-Jane Rahlens
3956,Michael Dibdin
3957,Anthony Burgess
3958,Fyodor Dostoevsky
3959,Constance Garnett
3960,Joseph Frank
3961,James Ryan
3962,Chico Buarque
3963,Alison Entrekin
3964,Gregory Rabassa
3965,Elizabeth Fishel
3966,Janette Turner Hospital
3967,Miguel Hernandez
3968,Jody Shields
3969,Alex Capus
3970,Stephen M. Wylen
3971,Bernhard W. Anderson
3972,Katheryn Pfisterer Darr
3973,Shmuley Boteach
3974,Herman Melville
3975,Tom Quirk
3976,James Preston Girard
3977,Michael Horowitz
3978,Vicki Marshall
3979,Sydne Heather Schinkel
3980,Thomas Charles Schinkel
3981,Melanie Rawn
3982,Jennifer Roberson
3983,Kate Elliott
3984,Orhan Pamuk
3985,Erdag Goknar
3986,Goldberry Long
3987,Kathleen Norris
3988,Ashley Warlick
3989,Gordon S. Haight
3990,Dinah Birch
3991,Kitty Ray
3992,Geraldine Brooks
3993,P. C. Cast
3994,KARLA
3995,LANSDOWNE
3996,SAVE HOCKER
3997,Judith A. Lansdowne
3998,H
3999,Sarah Gallick
4000,Maggie Haberman
4001,Jeane MacIntosh
4002,P. B. Ryan
4003,Maddy Hunter
4004,Sherrilyn Kenyon
4005,Jill Churchill
4006,Jenna McKnight
4007,Katie MacAlister
4008,Evelyn Vaughn
4009,T.R. Reid
4010,Kinley MacGregor
4011,Julia Quinn
4012,Stephen A. Bly
4013,Warren Dunford
4014,Albert Murray
4015,Elizabeth McCracken
4016,Nadine Gordimer
4017,E. M. Forster
4018,John Hersey
4019,Kate Flint
4020,Charlotte Brontë
4021,Michael Mason
4022,Thomas L. Long
4023,Theresa Nelson
4024,William Taylor
4025,Krandall Kraus
4026,Barrett Tillman
4027,Joyce M. Roche
4028,Marie Rodriguez
4029,Phyllis Schneider
4030,Rita Ciresi
4031,Leonard B. Scott
4032,Patricia Nell Warren
4033,Anthony Bonner
4034,Jess Stearn
4035,Jean-Christophe Rufin
4036,Torey Hayden
4037,Arthur Conan Doyle
4038,Samuel R. Delany
4039,Stephen D. Allen
4040,Bob Davis
4041,Shirley
4042,Alesia Holliday
4043,Beatles
4044,Richard N. Patterson
4045,Richard L. Polese
4046,Peace Pilgrim
4047,Barbara Savage
4048,Loren Eiseley
4049,Gale E. Christianson
4050,James Bannon
4051,James O'Reilly
4052,Tara Austen Weaver
4053,Anne Calcagno
4054,Lesley Downer
4055,David Gates
4056,Thomas Scoville
4057,W. Somerset Maugham
4058,Somerset Maugham
4059,T.Coraghessan Boyle
4060,Nancy Alberts
4061,Karen Jerome
4062,Valerie Carnes
4063,Bruno Maddox
4064,Sandra Magsamen
4065,Robert Claiborne
4066,Hugh Prather
4067,Gerald Jampolsky
4068,Alice Randall
4069,Thomas Tryon
4070,L.P. Hartley
4071,Peter Quennell
4072,Gertrud Muel Nelson
4073,Michael Kunze
4074,John G. Fuller
4075,Charles Barry Townsend
4076,Barbara Hoberman Levine
4077,Jim Dreaver
4078,Barbara Graham
4079,Victoria Roberts
4080,Kevin Leman
4081,Lydia Adamson
4082,Margot Adler
4083,Terence Hanbury White
4084,Katherine Mosby
4085,Philippe Djian
4086,Kara Dalkey
4087,Kirsty Gunn
4088,Edward Gorey
4089,Mick Middles
4090,Melvyn Bragg
4091,Thomas Mann
4092,John E. Woods
4093,Michael Frayn
4094,Steve Jackson
4095,Ian Livingstone
4096,Will Randall
4097,James Hawes
4098,William Makepeace Thackeray
4099,Thomas De Quincey
4100,Alan Russell
4101,Douglas Lindsay
4102,Kathryn Wesley
4103,Richard L. Zettler
4104,Lee Horne
4105,Alexandra Fuller
4106,Bill Cleaver
4107,Vera Cleaver
4108,Christopher Wright
4109,Linda Bolton
4110,Dana Facaros
4111,Thomas Parsons
4112,Lily Tuck
4113,Harold Tarrant
4114,Hugh Tredennic
4115,Frans Haacken
4116,Eliyahu M. Goldratt
4117,Jeff Cox
4118,Bettine Von Arnim
4119,Till Raether
4120,Erich Kästner
4121,Jay Parini
4122,Alix Kates Shulman
4123,Emily Carmichael
4124,Phyllis A. Whitney
4125,Michael Wallner
4126,Corina Tettinger
4127,David Congalton
4128,Mary Alice Monroe
4129,Donald E. Knuth
4130,Graham Salisbury
4131,Martine Bates
4132,Sarah Masters Buckey
4133,Robert M. Pirsig
4134,Jack Henry Abbott
4135,Michio Kaku
4136,Robert O'Keefe
4137,Zolar
4138,Elizabeth Clare Prophet
4139,Patricia R. Spadaro
4140,Lewis Richmond
4141,Eckhart Tolle
4142,Erich Von Daniken
4143,Genevieve L. Paulson
4144,Jane Hope
4145,Borin Van Loon
4146,Rev Ray T. Malbrough
4147,Israel Regardie
4148,Melvin Morse
4149,Father Oscar Lukefahr CM
4150,R. J. Stewart
4151,Brother Lawrence
4152,Phyllis Galde
4153,Jan Fries
4154,Denise Linn
4155,Jack Hamm
4156,Kate Horsley
4157,Gary Quinn
4158,Jonathan Dee
4159,Marian Green
4160,Horik Svensson
4161,Llewellyn
4162,Donald Michael Kraig
4163,Andrew McGahan
4164,Kay Redfield Jamison
4165,Guy Damian-Knight
4166,Edward Shorter
4167,Elliot Perlman
4168,Jim Schutze
4169,Michael Dobbs
4170,Geoffrey Chaucer - Edited By A. C. Cawley
4171,Minfong Ho
4172,Nancy Madore
4173,Ursula K Le Guin
4174,Virgil
4175,David West
4176,Jean Rhys
4177,Whitley Strieber
4178,Karen Harper
4179,Amy R. Kaplan
4180,Michael Keller
4181,Jimmy Thapa
4182,Raymond Buckland
4183,Anna Maxted
4184,Jon Hassler
4185,Shannon Drake
4186,Robert Kornwise
4187,Linda Greenlaw
4188,Sheldon Vanauken
4189,Susan Polis Schutz
4190,Stephen Schutz
4191,Braun Lilian Jackson
4192,Alison Fraser
4193,Robyn Donald
4194,N. Richard Nash
4195,Wayne W Dyer
4196,Ford Madox Ford
4197,Brandon
4198,Jay Brandon
4199,Will Hobbs
4200,Witi Tame Ihimaera
4201,Luis Sepúlveda
4202,François Maspéro
4203,Landoll Inc
4204,Alexandra Stoddard
4205,Marc Romano
4206,Margot Anand
4207,Scholastic Books
4208,Ellen Miles
4209,Ben M. Baglio
4210,Melinda Blanchard
4211,Robert Blanchard
4212,Anthony Gottlieb
4213,Richard Littlejohn
4214,Kimeron N. Hardin
4215,Marc-Edouard Nabe
4216,John Lantigua
4217,Ralph Waldo Emerson
4218,Robert Slater
4219,John Gardner
4220,Fred Vargas
4221,Irene B. Brand
4222,Stanley Appelbaum
4223,Adam Barrow
4224,Andrews
4225,Andrew Calcutt
4226,Alex Flinn
4227,Ian Small
4228,Michael Bernstein
4229,Scott Robertson
4230,Nick Danziger
4231,Mary Kay Ash
4232,Marguerite Kelly
4233,Elia Parsons
4234,Rebecca Hirsh
4235,Judith Zimmer
4236,Durell Godfrey
4237,Patricia A. McKillip
4238,Heinrich Boll
4239,Christel Rost
4240,Damien Simonis
4241,Daniel Robinson
4242,Tony Wheeler
4243,Cyril Collard
4244,Brigitte Chabrol
4245,Valérie Malfoy
4246,Jean-Noël Schifano
4247,Magnan
4248,Eudora Welty
4249,Vladimir Radunsky
4250,Bagram Ibatoulline
4251,Shelley Moore Thomas
4252,Jennifer Plecas
4253,Chris Hedges
4254,Julien Gracq
4255,Jerome Klapka Jerome
4256,Fédor Dostoïevski
4257,Alain Besançon
4258,Albert Mousset
4259,Montherlant
4260,Pam Frankau
4261,Richard Firstman
4262,Jamie Talan
4263,Harold Robbins
4264,Sam A. Donaldson Jr
4265,Christine McGuire
4266,Carla Norton
4267,Allan Eckert
4268,Jack Womack
4269,Pierre Pelot
4270,Anne Damour
4271,Stéfan Zweig
4272,Dominique Autrand
4273,Clifford D. Simak
4274,Jerome K. Jerome
4275,Georges Simenon
4276,Rose-Marie Makino-Fayolle
4277,L. Sprague De Camp
4278,Lin Carter
4279,August William Derleth
4280,Sr. Mary Jean Dorcy
4281,J.N. Williamson
4282,Gary Null
4283,Sharan Newman
4284,A E Van Vogt
4285,Brady
4286,Earl B. McElfresh
4287,Adam Braver
4288,Piers Paul Read
4289,Sydney Omarr
4290,Carl Payne Tobey
4291,Leonard Barden
4292,Charles H. Goren
4293,Carole Bellacera
4294,Philipp Vandenberg
4295,Jeffery Hudson
4296,Birgit Schönberger
4297,Zoë Jenny
4298,A. L. Haskett
4299,Mary Jane Maffini
4300,Judith Arnold
4301,Barbara Keiler
4302,Christopher Paul Curtis
4303,Karin Fossum
4304,Joseph Garcia
4305,Burton White
4306,Yitta Halberstam
4307,Judith Leventhal
4308,Bernie S. Siegel
4309,Matt Ridley
4310,Thomas K. Landauer
4311,Syed Hussein Alatas
4312,Jennifer Worick
4313,Kerry Colburn
4314,Anne Higgins
4315,Millie Stamm
4316,Susan Ostrov Weisser
4317,Millie Criswell
4318,Heather McNamara
4319,Lois Keith
4320,E.D. Hirsch Jr
4321,Mark Fuhrman
4322,N Collins
4323,Alan Titchmarsh
4324,Milligan
4325,Stephen Fry
4326,Jonathan Miller
4327,Dawna Walter
4328,Mark Franks
4329,Betty Bethards
4330,Jaclyn Grace
4331,James V. Hart
4332,Alan Aldrich
4333,D H Lawrence
4334,Fiona Walker
4335,Lance Armstrong
4336,Sally Jenkins
4337,Pam Young
4338,Peggy Jones
4339,Sena Jeter Naslund
4340,Roy Blount Jr
4341,Edward Abbey
4342,Redmond O'Hanlon
4343,Evan Harris
4344,Shang Chun Shu Cun
4345,Matthew Bunson
4346,Page Bryant
4347,Dennis Wholey
4348,Jerome Charyn
4349,Barry Sears
4350,Bill Lawren
4351,Christian De La Huerta
4352,Matthew Fox
4353,Jim Morrison
4354,Christine Wiltz
4355,Michael Thomas Ford
4356,Tommy Tune
4357,Stuart Smalley
4358,Martin
4359,Ken Sprague
4360,Elan Golomb
4361,Alice A. Bailey
4362,Susan Forward
4363,Jim Davis
4364,Anne Fine
4365,Jean Booker
4366,Alice Mary Connally Fisk
4367,Michael Pollan
4368,Phyllis Richman
4369,Valerie Wolzien
4370,Bobbie Hinman
4371,Millie Snyder
4372,Beverly West
4373,Nancy Peske
4374,Jean Ure
4375,Karin Yapalater
4376,Nancy Star
4377,JoAnna Carl
4378,Laura Van Wormer
4379,Ginna Gray
4380,Helen R Myers
4381,Maira Kalman
4382,Tibor Kalman
4383,Steven Heller
4384,Frank O. Braynard
4385,Todd Strasser
4386,Pamela E. Apkarian-Russell
4387,Michael Wallis
4388,Suzanne Wallis
4389,Alex Kotlowitz
4390,Michael Savage
4391,Candice Bergen
4392,George Mair
4393,G. Garfield Crimmins
4394,Ann Linnea
4395,Barbara Sher
4396,Barbara Smith
4397,Fritz Eichenberg
4398,Phoebe McPhee
4399,Stephen Fuentes
4400,Melanie Munnell
4401,Wilson Rawls
4402,Margaret Peterson Haddix
4403,Willo Davis Roberts
4404,Barry Denenberg
4405,Gary A. Lippincott
4406,Tom Brokaw
4407,J. Lawler
4408,Fred Mustard Stewart
4409,Phil McGraw
4410,C. M. Woodhouse
4411,Rudolfo Anaya
4412,Anne Barone
4413,V. C. Andrews
4414,John Forbes
4415,Kay Allenbaugh
4416,Sonja Massie
4417,Susan Campbell Bartoletti
4418,Jeffrey D. Greene
4419,Stuart Friedman
4420,Joe Kraynak
4421,Cassandra King
4422,Jodi Picoult
4423,Stephen L. Carter
4424,Anchee Min
4425,Jillian Medoff
4426,Lisa Gornick
4427,Betsy Carter
4428,Kyle Mills
4429,Martin J. Smith
4430,Thomas French
4431,Nancy Taylor Rosenberg
4432,Shelby Yastrow
4433,Stanley Pottinger
4434,Amanda Ashley
4435,David Wiltse
4436,Sonia Icilyn
4437,McCoy Judi
4438,Charlaine Harris
4439,Suzanne Forster
4440,Alton Gansky
4441,Philip Kerr
4442,Stef Ann Holm
4443,Julian Symons
4444,Better Homes
4445,"Gardens Books,Linda Hallam"
4446,Swami Prabhavananda
4447,Frederick Manchester
4448,G &amp
4449,R Publishing
4450,Claire Folkard
4451,Abby Kanter
4452,Raymond Pierson
4453,Phil Gross
4454,Mike Gross
4455,Nilo Cruz
4456,Reed Arvin
4457,David Rosenfelt
4458,Giles Blunt
4459,Stephen Frey
4460,Austin Clarke
4461,Sue Henry
4462,James W. Hall
4463,Virginia Lanier
4464,James Grippando
4465,Stephen J. Cannell
4466,Stephen Cannell
4467,Shane
4468,"Sheridan, Jim. Screenplay Based On The B"
4469,Hugh Cook
4470,Alien Stevens
4471,John J. Nance
4472,Matthew Reilly
4473,William Kent Krueger
4474,Michael Macdonald Mooney
4475,Allen Drury
4476,Michael Darkow
4477,Maria Elena Morgan
4478,Murray Bail
4479,Jim Karas
4480,Gay Hendricks
4481,Marilyn Vos Savant
4482,Curl
4483,Martin V. Riccardo
4484,Jana Marcus
4485,Katherine Ramsland
4486,Ruth Maran
4487,Gail Tsukiyama
4488,Jeanne Kalogridis
4489,Andrew X. Pham
4490,Catharina Day
4491,Malika Oufkir
4492,Michele Fitoussi
4493,Ros Schwartz
4494,Mckay Jenkins
4495,Patricia Wynn
4496,William Cohen
4497,Theresa Foy DiGeronimo
4498,Michael Alexander
4499,Kjersti Hoff Baez
4500,Ray Grigg
4501,Peter Albano
4502,Rod R. Butterworth
4503,Mickey Flodin
4504,Andrea Boeshaar
4505,Jane Orcutt
4506,Ashley McConnell
4507,Margaret
4508,"Williams, Michael"
